model,dataset,fit_time-1:5,fit_time-2:5,fit_time-3:5,fit_time-4:5,fit_time-5:5,score_time-1:5,score_time-2:5,score_time-3:5,score_time-4:5,score_time-5:5,test_accuracy-1:5,test_accuracy-2:5,test_accuracy-3:5,test_accuracy-4:5,test_accuracy-5:5,train_accuracy-1:5,train_accuracy-2:5,train_accuracy-3:5,train_accuracy-4:5,train_accuracy-5:5,test_hamming_loss-1:5,test_hamming_loss-2:5,test_hamming_loss-3:5,test_hamming_loss-4:5,test_hamming_loss-5:5,train_hamming_loss-1:5,train_hamming_loss-2:5,train_hamming_loss-3:5,train_hamming_loss-4:5,train_hamming_loss-5:5,test_f1-1:5,test_f1-2:5,test_f1-3:5,test_f1-4:5,test_f1-5:5,train_f1-1:5,train_f1-2:5,train_f1-3:5,train_f1-4:5,train_f1-5:5
baseline_stacked_generalization,medical,15.599998950958252,15.797999858856201,15.353999137878418,15.603998899459839,14.050997972488403,1.1449999809265137,1.164999008178711,1.1570014953613281,1.1250007152557373,1.0420002937316895,0.5612244897959183,0.5051020408163265,0.4642857142857143,0.5538461538461539,0.5897435897435898,1.0,0.9974424552429667,0.9961636828644501,0.9987228607918263,0.9987228607918263,-0.011904761904761904,-0.013492063492063493,-0.015646258503401362,-0.013105413105413105,-0.011851851851851851,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.2201053722944094,0.20890286908440278,0.21255177725448746,0.2790158884198949,0.23455003885102788,0.9555555555555556,0.9768394644297422,0.9323498894165962,0.9554521963824291,0.9326112998244146
baseline_dependant_binary_relevance,birds,11.241997241973877,11.276997089385986,11.518998146057129,11.31899905204773,9.584690570831299,0.4289999008178711,0.43700170516967773,0.43000149726867676,0.43700122833251953,0.3950004577636719,0.5038759689922481,0.49612403100775193,0.5968992248062015,0.5426356589147286,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.04324765401876785,-0.04365565075479396,-0.03671970624235006,-0.03671970624235006,-0.04569563443492452,-0.0,-0.0,-0.0,-0.0,-0.0,0.2332129858445648,0.21523210191940842,0.1874867796088687,0.247837479073177,0.21235217199007753,1.0,1.0,1.0,1.0,1.0
baseline_dependant_binary_relevance,emotions,3.5509707927703857,3.5859968662261963,3.5639970302581787,3.5429961681365967,3.015033483505249,0.1250014305114746,0.12900018692016602,0.12899994850158691,0.12800073623657227,0.1199946403503418,0.3697478991596639,0.29411764705882354,0.31092436974789917,0.3474576271186441,0.3389830508474576,1.0,1.0,1.0,1.0,1.0,-0.16526610644257703,-0.19887955182072828,-0.18627450980392157,-0.18361581920903955,-0.19350282485875706,-0.0,-0.0,-0.0,-0.0,-0.0,0.650330196249041,0.5982173783687647,0.6640247808124965,0.7047800724720017,0.6666847347903465,1.0,1.0,1.0,1.0,1.0
baseline_dependant_binary_relevance,scene,27.723997354507446,26.419997453689575,26.307998180389404,27.64599871635437,23.6160306930542,0.30300021171569824,0.28900146484375,0.28600168228149414,0.2969987392425537,0.26599764823913574,0.5477178423236515,0.5560165975103735,0.3575883575883576,0.6860706860706861,0.36174636174636177,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09785615491009682,-0.09716459197786999,-0.14483714483714483,-0.060984060984060985,-0.12924462924462923,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.5205848408164324,0.3675384996599482,0.3810371001547472,0.4819077705899868,0.2889814682187094,0.9996404075637613,0.9996605566870332,0.9996325454866289,0.9998357963875205,1.0
baseline_dependant_binary_relevance,yeast,53.2169976234436,53.11399245262146,53.162991762161255,53.71100115776062,47.92411780357361,0.5220024585723877,0.5210013389587402,0.525001049041748,0.5289993286132812,0.4740004539489746,0.19008264462809918,0.16942148760330578,0.16977225672877846,0.18012422360248448,0.17805383022774326,1.0,0.999482669425763,1.0,1.0,1.0,-0.2024793388429752,-0.19967532467532467,-0.19343389529724933,-0.1963916001183082,-0.20112392783200236,-0.0,-3.6952183874066954e-05,-0.0,-0.0,-0.0,0.3757687443083483,0.3628385493894393,0.37074221919529154,0.38147717374065737,0.3600152565699886,1.0,0.9997493734335839,1.0,1.0,1.0
baseline_dependant_binary_relevance,enron,53.38298678398132,50.996985912323,46.19698739051819,49.34701156616211,39.6122305393219,1.8000006675720215,2.11700177192688,2.215998411178589,1.9989991188049316,1.5619969367980957,0.18181818181818182,0.03812316715542522,0.08235294117647059,0.07647058823529412,0.041176470588235294,0.8795003673769287,0.8831741366642175,0.9096916299559471,0.9045521292217328,0.9265785609397944,-0.037680517899629284,-0.05190062524207381,-0.04772475027746948,-0.05332963374028857,-0.0525527192008879,-0.0047828317136400815,-0.004699652031663732,-0.0034355692239492423,-0.0037541905632671154,-0.002826032748732441,0.0828536577351919,0.10739217671012924,0.11018244484462238,0.08812525041329441,0.09203052779569608,0.9330250252862717,0.9311851877708409,0.9502472164025864,0.9418549079630539,0.9248277286370126
baseline_dependant_binary_relevance,genbase,16.99500060081482,16.555999994277954,16.741003036499023,16.57799983024597,12.352311134338379,1.190000295639038,1.1880006790161133,1.1689987182617188,1.1770007610321045,1.0190069675445557,0.9924812030075187,0.9097744360902256,0.9696969696969697,0.9848484848484849,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,-0.000556947925368978,-0.006126427179058758,-0.001122334455667789,-0.0008417508417508417,-0.002244668911335578,-0.0,-0.0,-0.0,-0.0,-0.0,0.6518518518518519,0.510817350664094,0.5802469135802469,0.7037037037037037,0.690903930750674,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
baseline_dependant_binary_relevance,medical,21.5469970703125,21.427998065948486,20.994997024536133,21.490997314453125,17.009035348892212,1.1599998474121094,1.2019987106323242,1.161999225616455,1.1589996814727783,1.0379891395568848,0.5969387755102041,0.5204081632653061,0.46938775510204084,0.5692307692307692,0.6358974358974359,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.010884353741496598,-0.013832199546485261,-0.015759637188208615,-0.01264957264957265,-0.01094017094017094,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.2313483689799479,0.2278994361777299,0.2084112278523318,0.31550905884239216,0.25819035029561344,0.9555555555555556,0.9768394644297422,0.9323511741237632,0.9554531490015361,0.9326112998244146
baseline_classifier_chain,birds,8.40000057220459,8.380996465682983,8.522997617721558,8.445000886917114,7.530027389526367,0.1939992904663086,0.19300031661987305,0.19800186157226562,0.19199895858764648,0.17499995231628418,0.5038759689922481,0.5038759689922481,0.6046511627906976,0.5271317829457365,0.4883720930232558,1.0,1.0,1.0,1.0,1.0,-0.04324765401876785,-0.04324765401876785,-0.037535699714402286,-0.037535699714402286,-0.046511627906976744,-0.0,-0.0,-0.0,-0.0,-0.0,0.24893197181660695,0.20250892436952994,0.17807821693270612,0.19755305190876876,0.19117866126295777,1.0,1.0,1.0,1.0,1.0
baseline_classifier_chain,emotions,2.566999673843384,2.5349996089935303,2.4979982376098633,2.522000312805176,2.2290291786193848,0.06399917602539062,0.061998844146728516,0.06399941444396973,0.06399869918823242,0.05697035789489746,0.3697478991596639,0.29411764705882354,0.33613445378151263,0.3135593220338983,0.3305084745762712,1.0,1.0,1.0,1.0,1.0,-0.16806722689075632,-0.19607843137254902,-0.1792717086834734,-0.18220338983050846,-0.19915254237288135,-0.0,-0.0,-0.0,-0.0,-0.0,0.6214680542259828,0.5877529506484077,0.6522382348341775,0.6813388813572233,0.6363363338116163,1.0,1.0,1.0,1.0,1.0
baseline_classifier_chain,scene,15.992997646331787,15.00399899482727,15.183997631072998,15.847996473312378,13.74599838256836,0.09300017356872559,0.10299968719482422,0.10000419616699219,0.09200143814086914,0.08803129196166992,0.5373443983402489,0.520746887966805,0.34511434511434513,0.6985446985446986,0.32432432432432434,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09854771784232365,-0.10477178423236515,-0.13998613998613998,-0.058212058212058215,-0.13686763686763687,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.4904664089696508,0.3471127975385883,0.3895812441561104,0.4755426738682616,0.2668389724310776,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
baseline_classifier_chain,yeast,25.655991315841675,25.231996774673462,25.61299777030945,25.412996292114258,23.489033222198486,0.2370002269744873,0.23099994659423828,0.23400115966796875,0.23000144958496094,0.20999574661254883,0.22727272727272727,0.2231404958677686,0.2194616977225673,0.22567287784679088,0.2194616977225673,1.0,1.0,1.0,1.0,1.0,-0.19642857142857142,-0.1909681227863046,-0.19372966577935521,-0.19446909198461992,-0.18530020703933747,-0.0,-0.0,-0.0,-0.0,-0.0,0.3695131161355433,0.36521144126999683,0.3775880511164628,0.3814227080166225,0.39386523366610965,1.0,1.0,1.0,1.0,1.0
baseline_classifier_chain,enron,38.74300169944763,38.956000328063965,39.11600065231323,38.38199830055237,29.25002908706665,0.9409992694854736,0.9400134086608887,0.9629998207092285,0.9049992561340332,0.7360010147094727,0.2404692082111437,0.03519061583577713,0.06764705882352941,0.07352941176470588,0.029411764705882353,0.914033798677443,0.919911829537105,0.9390602055800293,0.9317180616740088,0.94640234948605,-0.03668455707408842,-0.052232612183920765,-0.04794672586015538,-0.05127635960044395,-0.05127635960044395,-0.00504623403989852,-0.004935327797263389,-0.0034909816307871332,-0.003975840190618679,-0.003061535477793478,0.08571363809130367,0.09770645944598373,0.10882954092004528,0.08592081822697745,0.09917232019433264,0.9324150897634146,0.9306902626638467,0.9537469593891338,0.9395770632987456,0.923839604077602
baseline_classifier_chain,genbase,9.912000894546509,9.816001176834106,9.852010488510132,9.73401165008545,7.640998840332031,0.305999755859375,0.3059976100921631,0.30700111389160156,0.305997371673584,0.26999950408935547,0.9849624060150376,0.9172932330827067,0.9848484848484849,0.9848484848484849,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,-0.000556947925368978,-0.005847953216374269,-0.0005611672278338945,-0.0008417508417508417,-0.0025252525252525255,-0.0,-0.0,-0.0,-0.0,-0.0,0.6551440329218108,0.5224148067059945,0.6296296296296297,0.7037037037037037,0.6785582517383283,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888
baseline_classifier_chain,medical,21.316001653671265,21.208001852035522,20.571000576019287,21.06199884414673,16.461032152175903,0.6380014419555664,0.642998456954956,0.6120002269744873,0.6420004367828369,0.5169663429260254,0.5663265306122449,0.5153061224489796,0.4489795918367347,0.5384615384615384,0.6153846153846154,1.0,0.9974424552429667,0.9974424552429667,0.9987228607918263,0.9987228607918263,-0.012244897959183673,-0.013605442176870748,-0.016213151927437643,-0.013561253561253562,-0.011737891737891738,-0.0,-8.525149190110827e-05,-8.525149190110827e-05,-2.8380871292748687e-05,-5.676174258549737e-05,0.22608984900907805,0.211831148497267,0.20422995019036666,0.21088320064704014,0.24463082588933618,0.9555555555555556,0.9768806766606295,0.9323511741237632,0.9554531490015361,0.9326112998244146
stacking_with_f_tests-alpha=0.25,birds,10.519000053405762,10.51699709892273,10.677996158599854,10.443991899490356,9.204997539520264,0.4530007839202881,0.46700119972229004,0.4550023078918457,0.4420008659362793,0.4099998474121094,0.49612403100775193,0.4806201550387597,0.6046511627906976,0.5271317829457365,0.5038759689922481,1.0,1.0,1.0,1.0,1.0,-0.044063647490820076,-0.04243166054671563,-0.03549571603427173,-0.037535699714402286,-0.044879640962872294,-0.0,-0.0,-0.0,-0.0,-0.0,0.22242268721397576,0.201014035027189,0.22539872408293463,0.19245286368856163,0.22534896541248628,1.0,1.0,1.0,1.0,1.0
stacking_with_f_tests-alpha=0.25,emotions,3.418971538543701,3.464998245239258,3.472999334335327,3.416999340057373,2.9510319232940674,0.13500070571899414,0.13700079917907715,0.13500022888183594,0.13300251960754395,0.12399697303771973,0.33613445378151263,0.2605042016806723,0.31092436974789917,0.2796610169491525,0.3135593220338983,1.0,1.0,1.0,1.0,1.0,-0.17507002801120447,-0.20028011204481794,-0.18487394957983194,-0.17937853107344634,-0.1963276836158192,-0.0,-0.0,-0.0,-0.0,-0.0,0.6072621569041007,0.5623774616936554,0.642245835710986,0.6791051304649357,0.6333395006327375,1.0,1.0,1.0,1.0,1.0
stacking_with_f_tests-alpha=0.25,scene,27.01499915122986,25.864996910095215,25.47999930381775,27.11599826812744,22.660029888153076,0.2929987907409668,0.29600024223327637,0.2859985828399658,0.30100011825561523,0.27097034454345703,0.5352697095435685,0.4896265560165975,0.316008316008316,0.6632016632016632,0.30353430353430355,0.9989610389610389,0.9994805194805195,0.9989615784008308,0.9994807892004154,1.0,-0.09508990318118948,-0.10650069156293222,-0.14033264033264034,-0.06444906444906445,-0.1386001386001386,-0.00017316017316017316,-8.658008658008658e-05,-0.00017307026652821047,-8.653513326410523e-05,-0.0,0.48674743754335625,0.337631036601074,0.38664774051961714,0.4425145772240433,0.2593289422143037,0.9996404075637613,0.9996619337390129,0.9996326344910998,0.9998357963875205,1.0
stacking_with_f_tests-alpha=0.25,yeast,58.57699656486511,58.01899576187134,58.29499578475952,58.76599955558777,53.519997358322144,0.5600008964538574,0.5420002937316895,0.554002046585083,0.5639994144439697,0.5120337009429932,0.19008264462809918,0.19421487603305784,0.15113871635610765,0.18840579710144928,0.18219461697722567,0.999482669425763,0.999482669425763,1.0,1.0,1.0,-0.19244391971664698,-0.1878689492325856,-0.18796214137829045,-0.19106773144040226,-0.18870156758355516,-3.6952183874066954e-05,-3.6952183874066954e-05,-0.0,-0.0,-0.0,0.3723963300899601,0.3630938203064463,0.3580588325928783,0.37387146294755863,0.36199076546865117,0.9997263273125342,0.9999085421620633,1.0,1.0,1.0
