model,dataset,fit_time-1:5,fit_time-2:5,fit_time-3:5,fit_time-4:5,fit_time-5:5,score_time-1:5,score_time-2:5,score_time-3:5,score_time-4:5,score_time-5:5,test_accuracy-1:5,test_accuracy-2:5,test_accuracy-3:5,test_accuracy-4:5,test_accuracy-5:5,train_accuracy-1:5,train_accuracy-2:5,train_accuracy-3:5,train_accuracy-4:5,train_accuracy-5:5,test_hamming_loss-1:5,test_hamming_loss-2:5,test_hamming_loss-3:5,test_hamming_loss-4:5,test_hamming_loss-5:5,train_hamming_loss-1:5,train_hamming_loss-2:5,train_hamming_loss-3:5,train_hamming_loss-4:5,train_hamming_loss-5:5,test_f1-1:5,test_f1-2:5,test_f1-3:5,test_f1-4:5,test_f1-5:5,train_f1-1:5,train_f1-2:5,train_f1-3:5,train_f1-4:5,train_f1-5:5
baseline_stacked_generalization,yeast,16.043996810913086,16.24399995803833,16.138998985290527,16.22900152206421,13.739017724990845,7.653045654296875,7.603046178817749,7.601045608520508,7.706042528152466,6.960968255996704,0.2396694214876033,0.2128099173553719,0.22153209109730848,0.22153209109730848,0.2070393374741201,0.3295395757889291,0.330574236937403,0.3407445708376422,0.34488107549120994,0.34953464322647365,-0.2067591499409681,-0.2067591499409681,-0.20600414078674947,-0.2178349600709849,-0.2105885832593907,-0.14318971251200946,-0.1426723819377725,-0.14119515438026298,-0.13923770128527108,-0.14016102821687104,0.4411660474004381,0.4354910391949977,0.4334195772105215,0.40813112620855396,0.39733551321160554,0.5507633646217867,0.5621048297855872,0.5595537900829912,0.5685479723588384,0.5702527917916782
baseline_stacked_generalization,enron,10.994540214538574,10.044509172439575,9.795510053634644,10.634540796279907,9.557270526885986,4.999032974243164,5.565033674240112,6.08906364440918,5.570030212402344,4.932030439376831,0.0469208211143695,0.017595307917888565,0.061764705882352944,0.06470588235294118,0.04411764705882353,0.10286554004408523,0.1763409257898604,0.16079295154185022,0.15345080763582966,0.17547723935389134,-0.054777845404747415,-0.068555303491396,-0.06204217536071032,-0.06692563817980023,-0.06736958934517204,-0.047273785923225155,-0.04314252838506647,-0.04484249023356329,-0.045382761200232734,-0.04489790264040119,0.0491382447625438,0.06728609042391567,0.0744878049943337,0.06026821837705482,0.07928360870844457,0.17547358171689348,0.19503247998569492,0.19546596741086578,0.17351739420712947,0.1805678792983893
baseline_stacked_generalization,genbase,26.21058201789856,26.455580711364746,26.47858238220215,25.525582790374756,20.430034399032593,13.283027172088623,13.004026412963867,13.085026741027832,13.128026008605957,10.635995388031006,0.9774436090225563,0.9172932330827067,0.9621212121212122,0.9621212121212122,0.8863636363636364,0.9678638941398866,0.9754253308128544,0.969811320754717,0.9641509433962264,0.9641509433962264,-0.001670843776106934,-0.006126427179058758,-0.0014029180695847362,-0.0016835016835016834,-0.005050505050505051,-0.0014002660505496045,-0.0010501995379122034,-0.001397624039133473,-0.0015373864430468203,-0.001607267645003494,0.6055267581132385,0.5196110261244361,0.5740740740740741,0.6502057613168725,0.596879601170789,0.7803325801128017,0.7559877754558003,0.7614193842148939,0.7532491504779908,0.6847474551231792
baseline_stacked_generalization,medical,2.931985855102539,2.997985363006592,2.947007179260254,2.895998477935791,2.647002935409546,1.5820002555847168,1.6509997844696045,1.57499098777771,1.5840013027191162,1.4490253925323486,0.5510204081632653,0.4336734693877551,0.4642857142857143,0.5230769230769231,0.5487179487179488,0.6099744245524297,0.6176470588235294,0.6227621483375959,0.6143039591315453,0.6257982120051085,-0.013832199546485261,-0.01689342403628118,-0.01904761904761905,-0.01698005698005698,-0.015156695156695156,-0.011821540210287014,-0.01156578573458369,-0.011366865586814436,-0.011778061586490706,-0.011409110259684972,0.18414580977967707,0.17030128912481854,0.200539663262087,0.20907877386721554,0.21830910203275222,0.2852106625147833,0.2756385201257894,0.2641344872978715,0.28706937056022747,0.28911060413823425
baseline_dependant_binary_relevance,birds,2.617997884750366,2.5739998817443848,2.600999355316162,2.623999834060669,2.291546583175659,0.7989983558654785,0.8159987926483154,0.8099982738494873,0.8259994983673096,0.7409989833831787,0.49612403100775193,0.4263565891472868,0.5503875968992248,0.5193798449612403,0.46511627906976744,0.5736434108527132,0.5775193798449613,0.5503875968992248,0.5562015503875969,0.5872093023255814,-0.05589555283557732,-0.059567523459812324,-0.04243166054671563,-0.046103631170950635,-0.05059159526723786,-0.036413708690330476,-0.03702570379436965,-0.036923704610363116,-0.037943696450428395,-0.03549571603427173,0.2862696168973009,0.32956928241372924,0.3199007770493786,0.28728168383340796,0.26711712128067416,0.4249520412799627,0.46588081066021547,0.4585698705892462,0.42587666588088213,0.4469020856617319
baseline_dependant_binary_relevance,emotions,0.41499948501586914,0.4259984493255615,0.41499781608581543,0.4069995880126953,0.42902684211730957,0.1699986457824707,0.15999817848205566,0.16299891471862793,0.16199779510498047,0.15199995040893555,0.3445378151260504,0.226890756302521,0.24369747899159663,0.2627118644067797,0.288135593220339,0.4430379746835443,0.41561181434599154,0.41350210970464135,0.4357894736842105,0.45473684210526316,-0.20168067226890757,-0.22969187675070027,-0.22128851540616246,-0.23022598870056496,-0.2189265536723164,-0.14943741209563993,-0.1568213783403657,-0.15576652601969057,-0.15228070175438596,-0.14666666666666667,0.6354736128925612,0.5736941734884252,0.630180796153108,0.6445824645283372,0.6500509736393465,0.7549559834423728,0.7413300833211943,0.74289549719329,0.7327282670210603,0.7504714887894582
baseline_dependant_binary_relevance,scene,19.53499937057495,19.533999919891357,19.53800058364868,19.348999977111816,14.776029825210571,5.028999328613281,5.027997016906738,4.895999193191528,4.641000270843506,3.922968864440918,0.4896265560165975,0.5850622406639004,0.5446985446985447,0.6548856548856549,0.5945945945945946,0.7542857142857143,0.7464935064935065,0.7642782969885774,0.7263759086188992,0.7528556593977155,-0.16355463347164592,-0.12102351313969571,-0.14067914067914067,-0.09736659736659736,-0.11434511434511435,-0.06571428571428571,-0.06813852813852814,-0.06066112841813776,-0.07338179300796123,-0.06498788508134302,0.398674411866144,0.3838256918374163,0.40652961242637015,0.43068275115688914,0.3600380476784972,0.8112488751941037,0.8056949132827498,0.8164003165660576,0.800805021316056,0.8009376002540581
baseline_dependant_binary_relevance,yeast,16.11299705505371,16.066998958587646,16.17899990081787,16.035999298095703,13.705024719238281,4.597001075744629,4.570998430252075,4.546996593475342,4.5239973068237305,4.0330047607421875,0.23553719008264462,0.2128099173553719,0.20496894409937888,0.2194616977225673,0.2111801242236025,0.30781169167097777,0.31350232798758404,0.31747673216132366,0.3252326783867632,0.32730093071354704,-0.21221959858323494,-0.21059622195985833,-0.21073646850044367,-0.21842650103519667,-0.20334220644779652,-0.1481782573350085,-0.14928682285123052,-0.1465135175062786,-0.14304180824346285,-0.14647658442901462,0.441134665201678,0.4349518355201828,0.4287520630844336,0.40940326612043637,0.41544494543900984,0.5432416723866426,0.5543269363541345,0.5475709443972984,0.565329246529726,0.5589109249171974
baseline_dependant_binary_relevance,enron,12.232996940612793,10.858996629714966,10.510996580123901,11.442997932434082,10.160263538360596,5.7850000858306885,6.235000371932983,6.527000188827515,6.214998722076416,5.206000804901123,0.017595307917888565,0.01466275659824047,0.05588235294117647,0.03823529411764706,0.047058823529411764,0.10874357090374724,0.16678912564290962,0.157856093979442,0.14977973568281938,0.18355359765051396,-0.05538648813146683,-0.0678359984507276,-0.06248612652608213,-0.06803551609322975,-0.06831298557158713,-0.047440145287177854,-0.04407136816713571,-0.045659823234422185,-0.04563211703100324,-0.045299642589975896,0.046877559863784855,0.06876546956224262,0.0755978587041255,0.06131582090809766,0.08030246174706822,0.18003346020353792,0.19329498657291044,0.19093758781633133,0.17390343094966848,0.18298169110718904
baseline_dependant_binary_relevance,genbase,25.088486671447754,25.186484813690186,26.09048581123352,25.98648500442505,20.531022310256958,6.848998069763184,6.870000600814819,6.659001111984253,6.694000482559204,5.65299916267395,0.9774436090225563,0.9097744360902256,0.9621212121212122,0.9696969696969697,0.8863636363636364,0.9678638941398866,0.9735349716446124,0.9679245283018868,0.9679245283018868,0.9641509433962264,-0.001670843776106934,-0.006683375104427736,-0.0014029180695847362,-0.0014029180695847362,-0.008978675645342313,-0.002100399075824407,-0.0014702793530770846,-0.0020964360587002098,-0.0019566736547868622,-0.0021663172606568833,0.6055267581132385,0.5159073224207325,0.5740740740740741,0.6543209876543209,0.5644817684125139,0.7774458238213855,0.7496979202114583,0.7516296000426753,0.7529302851444416,0.6815257150983279
baseline_dependant_binary_relevance,medical,3.435985565185547,3.513983964920044,3.5070013999938965,3.3900012969970703,2.8856916427612305,2.243997812271118,2.238999843597412,2.2149970531463623,2.2739992141723633,1.9409964084625244,0.5204081632653061,0.4489795918367347,0.46938775510204084,0.5128205128205128,0.5487179487179488,0.6112531969309463,0.6138107416879796,0.6304347826086957,0.6155810983397191,0.6257982120051085,-0.015192743764172336,-0.017687074829931974,-0.019727891156462583,-0.018233618233618232,-0.0154985754985755,-0.011963626030122194,-0.0123614663256607,-0.011537368570616652,-0.011834823329076203,-0.01166453810131971,0.18526105934111894,0.17987891016642768,0.19632454366487084,0.21275194608527942,0.22601937162964786,0.28703335102474564,0.2738343699588292,0.26762731869219947,0.2933377253801554,0.2922708555261202
baseline_classifier_chain,birds,0.2890019416809082,0.2889997959136963,0.28499937057495117,0.2779991626739502,0.31799864768981934,0.1809999942779541,0.18599843978881836,0.18799853324890137,0.18600153923034668,0.16903209686279297,0.4496124031007752,0.40310077519379844,0.5813953488372093,0.5271317829457365,0.46511627906976744,0.5717054263565892,0.5852713178294574,0.5503875968992248,0.560077519379845,0.5736434108527132,-0.06364749082007344,-0.06405548755609955,-0.041207670338637294,-0.04814361485108119,-0.06323949408404733,-0.04039167686658507,-0.03865769073847409,-0.04110567115463076,-0.040187678498572015,-0.03814769481844145,0.26035390755254934,0.2866524759876561,0.32774272601549775,0.26623664699889743,0.2200604603521057,0.4374526813106083,0.46287188602600193,0.4531217102172927,0.45646745648005976,0.4709951470260009
