model,dataset,fit_time-1:10,fit_time-2:10,fit_time-3:10,fit_time-4:10,fit_time-5:10,fit_time-6:10,fit_time-7:10,fit_time-8:10,fit_time-9:10,fit_time-10:10,score_time-1:10,score_time-2:10,score_time-3:10,score_time-4:10,score_time-5:10,score_time-6:10,score_time-7:10,score_time-8:10,score_time-9:10,score_time-10:10,test_accuracy-1:10,test_accuracy-2:10,test_accuracy-3:10,test_accuracy-4:10,test_accuracy-5:10,test_accuracy-6:10,test_accuracy-7:10,test_accuracy-8:10,test_accuracy-9:10,test_accuracy-10:10,train_accuracy-1:10,train_accuracy-2:10,train_accuracy-3:10,train_accuracy-4:10,train_accuracy-5:10,train_accuracy-6:10,train_accuracy-7:10,train_accuracy-8:10,train_accuracy-9:10,train_accuracy-10:10,test_hamming_loss-1:10,test_hamming_loss-2:10,test_hamming_loss-3:10,test_hamming_loss-4:10,test_hamming_loss-5:10,test_hamming_loss-6:10,test_hamming_loss-7:10,test_hamming_loss-8:10,test_hamming_loss-9:10,test_hamming_loss-10:10,train_hamming_loss-1:10,train_hamming_loss-2:10,train_hamming_loss-3:10,train_hamming_loss-4:10,train_hamming_loss-5:10,train_hamming_loss-6:10,train_hamming_loss-7:10,train_hamming_loss-8:10,train_hamming_loss-9:10,train_hamming_loss-10:10,test_f1-1:10,test_f1-2:10,test_f1-3:10,test_f1-4:10,test_f1-5:10,test_f1-6:10,test_f1-7:10,test_f1-8:10,test_f1-9:10,test_f1-10:10,train_f1-1:10,train_f1-2:10,train_f1-3:10,train_f1-4:10,train_f1-5:10,train_f1-6:10,train_f1-7:10,train_f1-8:10,train_f1-9:10,train_f1-10:10
baseline_stacked_generalization,yeast,20.770999908447266,20.671000003814697,20.639001607894897,20.490000009536743,19.585002660751343,19.32100009918213,19.671997547149658,19.721998929977417,17.595999479293823,17.572021961212158,4.370998382568359,4.411000490188599,4.362999677658081,4.481001138687134,4.364996910095215,4.520998954772949,4.461001396179199,4.337000370025635,3.995997190475464,4.03200626373291,0.23140495867768596,0.2644628099173554,0.19421487603305784,0.2231404958677686,0.2396694214876033,0.21487603305785125,0.2396694214876033,0.24896265560165975,0.2074688796680498,0.2074688796680498,0.3351724137931035,0.3425287356321839,0.3406896551724138,0.34022988505747126,0.3425287356321839,0.33977011494252873,0.34344827586206894,0.3368566176470588,0.35110294117647056,0.34650735294117646,-0.21458087367178277,-0.19982290436835892,-0.2231404958677686,-0.19716646989374262,-0.20218417945690673,-0.21576151121605666,-0.2166469893742621,-0.2107291049199763,-0.21932424422050978,-0.2000592768227623,-0.1432512315270936,-0.14315270935960592,-0.14170771756978653,-0.14305418719211824,-0.14091954022988507,-0.142495894909688,-0.1406896551724138,-0.1401654411764706,-0.1408219537815126,-0.14305409663865545,0.4399334266558917,0.4474420214861557,0.39845893416687106,0.4439194404736188,0.42301467696490086,0.43378926580169,0.3974660481421976,0.4177544319443674,0.38878334962006506,0.40835786267675955,0.5592556103362611,0.5608413717955535,0.5556925916140409,0.5658596565495869,0.5644541932085342,0.562032939004924,0.5730468971657795,0.5686229460263486,0.5714947811184304,0.5615746531746557
baseline_stacked_generalization,enron,13.462998628616333,12.92499852180481,12.730997800827026,12.696001052856445,12.23200011253357,12.596999883651733,12.559999704360962,12.984997034072876,11.90251088142395,11.675511598587036,2.6180002689361572,3.208002805709839,3.2180023193359375,3.3289971351623535,3.599001407623291,3.4170007705688477,3.3140010833740234,2.938998222351074,2.9460389614105225,2.763038396835327,0.06432748538011696,0.023391812865497075,0.01764705882352941,0.03529411764705882,0.047058823529411764,0.03529411764705882,0.09411764705882353,0.041176470588235294,0.06470588235294118,0.011764705882352941,0.1038536903984324,0.16133246244284782,0.16318537859007834,0.1429503916449086,0.15926892950391644,0.15861618798955612,0.15926892950391644,0.1468668407310705,0.15796344647519583,0.15926892950391644,-0.036632461657287875,-0.07094780977601235,-0.06992230854605994,-0.06637069922308546,-0.06337402885682575,-0.06315205327413985,-0.06415094339622641,-0.0709211986681465,-0.062375138734739176,-0.0730299667036626,-0.04711435367191255,-0.0440210492587161,-0.04353662742006995,-0.04454652938568402,-0.0448790580816789,-0.04459579289620178,-0.0448790580816789,-0.045544115473668656,-0.045556431351298096,-0.044287895955465784,0.053452328638952204,0.04789203466724325,0.04684672057712679,0.08346324029090456,0.08558686144586121,0.06041688200622997,0.09331813498704061,0.0634252883508097,0.09333904869654622,0.035265987740261365,0.20177616958616892,0.18019067158579447,0.19231478785202796,0.1873764485408009,0.1904117170431474,0.20066481146220502,0.186416247977005,0.1787923805227344,0.1872490315091693,0.18722847841741444
baseline_stacked_generalization,genbase,31.725018739700317,31.89802050590515,32.76102066040039,32.8880181312561,33.34500050544739,32.31599831581116,33.0889995098114,33.28299808502197,27.016997575759888,26.740997076034546,7.716999769210815,7.761000156402588,7.64499831199646,7.696001052856445,7.6299989223480225,7.613000154495239,7.562011480331421,7.65600061416626,6.606001138687134,6.5839996337890625,0.9552238805970149,1.0,0.9090909090909091,0.9242424242424242,0.9696969696969697,0.9545454545454546,0.9242424242424242,0.9848484848484849,0.9090909090909091,0.8787878787878788,0.9714285714285714,0.9714285714285714,0.9714765100671141,0.9714765100671141,0.9731543624161074,0.9681208053691275,0.9714765100671141,0.9697986577181208,0.9731543624161074,0.9664429530201343,-0.002763957987838585,-0.0,-0.005050505050505051,-0.003367003367003367,-0.001122334455667789,-0.0016835016835016834,-0.003367003367003367,-0.0005611672278338945,-0.004489337822671156,-0.005611672278338945,-0.0012449424214130097,-0.00130718954248366,-0.0013049962714392245,-0.0014292816306239126,-0.0012428535918468805,-0.0014292816306239126,-0.0012428535918468805,-0.0013671389510315685,-0.0011807109122545364,-0.0014914243102162564,0.6054580896686159,0.2222222222222222,0.5067901234567901,0.5858201058201058,0.5802469135802469,0.5185185185185185,0.5802469135802469,0.5185185185185185,0.5329805996472663,0.5198428731762065,0.780626369154845,0.7958255268679928,0.7588244834589062,0.7765933189438811,0.7980532468412752,0.7570871108613518,0.756926120046701,0.7939841491892068,0.7608355725798316,0.7196164493592984
baseline_stacked_generalization,medical,3.3879876136779785,3.249988317489624,3.2829997539520264,3.3380019664764404,3.420999526977539,3.4619998931884766,3.4249980449676514,3.507002115249634,3.029998302459717,2.9639999866485596,0.9220008850097656,0.8700006008148193,0.9409985542297363,0.8549947738647461,0.8630001544952393,0.9279987812042236,0.9169986248016357,0.8749966621398926,0.8109996318817139,0.8419995307922363,0.5816326530612245,0.5306122448979592,0.5204081632653061,0.37755102040816324,0.42857142857142855,0.42857142857142855,0.5510204081632653,0.5204081632653061,0.5979381443298969,0.5979381443298969,0.615909090909091,0.6329545454545454,0.6238636363636364,0.6295454545454545,0.6272727272727273,0.6511363636363636,0.6295454545454545,0.6261363636363636,0.6288308740068105,0.6401816118047673,-0.013151927437641724,-0.013605442176870748,-0.014285714285714285,-0.01927437641723356,-0.01927437641723356,-0.019954648526077097,-0.014965986394557823,-0.0163265306122449,-0.012142038946162658,-0.013516609392898053,-0.011616161616161616,-0.011287878787878788,-0.011313131313131313,-0.011338383838383839,-0.011237373737373737,-0.010656565656565656,-0.011363636363636364,-0.011313131313131313,-0.010997603733131543,-0.01092193214781183,0.20247171549659113,0.189647266313933,0.19410060630717904,0.1484033327251718,0.15369511644349756,0.19589326852484745,0.17227749709106555,0.20816529340781148,0.19086767003473032,0.22655507327921118,0.27931669369114714,0.28777189206832327,0.3006579103936999,0.2771551001752046,0.2821783784495423,0.2789630844259452,0.30080096224483766,0.2818490757547554,0.29661822217572176,0.30675998283508
baseline_dependant_binary_relevance,birds,13.833001375198364,14.305001258850098,13.677998065948486,14.32300066947937,9.84800124168396,11.790001392364502,12.611998319625854,12.3079993724823,10.612998008728027,10.390001773834229,1.4439988136291504,1.681999683380127,1.463001012802124,1.6639981269836426,1.5989978313446045,1.254000902175903,1.3900012969970703,1.3830022811889648,1.5920021533966064,1.357999324798584,0.5230769230769231,0.4307692307692308,0.4461538461538462,0.3692307692307692,0.5384615384615384,0.640625,0.53125,0.515625,0.5,0.484375,0.5706896551724138,0.5741379310344827,0.5810344827586207,0.5775862068965517,0.5775862068965517,0.5473321858864028,0.5783132530120482,0.5731497418244407,0.5886402753872634,0.5714285714285714,-0.0534412955465587,-0.0566801619433198,-0.0574898785425101,-0.0574898785425101,-0.0445344129554655,-0.0370065789473684,-0.0452302631578947,-0.046875,-0.0452302631578947,-0.0600328947368421,-0.0362068965517241,-0.0342105263157894,-0.0352994555353902,-0.0352087114337568,-0.0355716878402903,-0.0365975178911133,-0.0360539903976809,-0.0356010508198206,-0.0343328200018117,-0.0369598695534015,0.2508771929824561,0.3519683618754826,0.1858044233390493,0.2880007505394502,0.3416618469250048,0.2088706615022404,0.2000835421888053,0.2636078833447254,0.3148017101577473,0.2261298638355832,0.4835466228844333,0.4663410176504192,0.4942237053367385,0.4840274090325966,0.4808806568563131,0.4894550229259765,0.4990812593571293,0.4917533066428023,0.4825682947691209,0.4744747565613766
baseline_dependant_binary_relevance,emotions,0.5119998455047607,0.49199819564819336,0.48999786376953125,0.5069997310638428,0.49199771881103516,0.49900054931640625,0.4949989318847656,0.504997730255127,0.4739990234375,0.4780004024505615,0.10199689865112305,0.10899877548217773,0.10799884796142578,0.09799885749816895,0.10599970817565918,0.10399866104125977,0.10699939727783203,0.10499882698059082,0.0950002670288086,0.09299921989440918,0.31666666666666665,0.36666666666666664,0.3333333333333333,0.23728813559322035,0.3050847457627119,0.3050847457627119,0.2542372881355932,0.2542372881355932,0.2711864406779661,0.2542372881355932,0.44840525328330205,0.4371482176360225,0.425891181988743,0.41385767790262173,0.4363295880149813,0.42696629213483145,0.4400749063670412,0.42134831460674155,0.4363295880149813,0.4400749063670412,-0.20277777777777778,-0.2,-0.20277777777777778,-0.22598870056497175,-0.20903954802259886,-0.2175141242937853,-0.2570621468926554,-0.20056497175141244,-0.2175141242937853,-0.23728813559322035,-0.14477798624140087,-0.1472795497185741,-0.1485303314571607,-0.1544943820224719,-0.1451310861423221,-0.15511860174781522,-0.1482521847690387,-0.15106117353308365,-0.1466916354556804,-0.14700374531835206,0.6493950988378233,0.6144131372201548,0.6163862103737316,0.5796336047723395,0.6641777425351054,0.616990774042736,0.6298772022441275,0.6660667140043949,0.6492023693257635,0.6104421765282421,0.7550212930493068,0.7570335502306031,0.7530374909518321,0.739182725533649,0.757283619482985,0.7321673926312474,0.743208766899906,0.7457741565036119,0.752380080555281,0.7487697087229007
baseline_dependant_binary_relevance,scene,24.481999158859253,24.618000030517578,24.656001567840576,24.74299931526184,21.177998781204224,23.092000246047974,23.17699956893921,23.236999034881592,19.00800085067749,18.707998991012573,2.649000644683838,2.6999990940093994,2.781996965408325,2.72400164604187,2.975998640060425,2.723999261856079,2.7390005588531494,2.7649993896484375,2.3099982738494873,2.286001443862915,0.31950207468879666,0.6804979253112033,0.7344398340248963,0.44398340248962653,0.5850622406639004,0.44398340248962653,0.5850622406639004,0.7166666666666667,0.4625,0.6375,0.7576177285318559,0.7446906740535549,0.7423822714681441,0.7520775623268698,0.7576177285318559,0.7548476454293629,0.7363804247460757,0.7388094139363175,0.7485002307337333,0.7586525149976927,-0.21991701244813278,-0.0995850622406639,-0.06846473029045644,-0.17081604426002767,-0.1251728907330567,-0.16182572614107885,-0.12863070539419086,-0.06666666666666667,-0.15,-0.11180555555555556,-0.06625115420129271,-0.06671283471837489,-0.06817482302246845,-0.06663588796552786,-0.062172976300400126,-0.06586642043705755,-0.07102185287780856,-0.06998923242578065,-0.06829718504845408,-0.06345177664974619,0.252930324868283,0.3248504955617459,0.33245155889571804,0.2301635430804624,0.20146871008939973,0.32968083828739564,0.3273260603937895,0.33282949841147585,0.2434922533606744,0.2887128500939243,0.8073821468703705,0.8196953002190641,0.8188763996964191,0.801900178212331,0.8145518036949705,0.8100026230055487,0.7983543438051172,0.8109349023805614,0.8004729380504391,0.8129014539629478
baseline_dependant_binary_relevance,yeast,20.089999198913574,20.547996759414673,20.570999145507812,20.62100076675415,24.675512552261353,24.1335129737854,24.948511838912964,25.00351095199585,18.408997297286987,18.244000911712646,2.640000104904175,2.61199951171875,2.6139988899230957,2.620997190475464,3.4079995155334473,3.242000102996826,3.251000165939331,3.1949994564056396,2.4059994220733643,2.3980214595794678,0.2024793388429752,0.24380165289256198,0.16942148760330578,0.2190082644628099,0.23553719008264462,0.2231404958677686,0.21074380165289255,0.2572614107883817,0.2033195020746888,0.2033195020746888,0.31448275862068964,0.31724137931034485,0.32275862068965516,0.3154022988505747,0.32045977011494253,0.32,0.32045977011494253,0.32536764705882354,0.3304227941176471,0.32674632352941174,-0.21959858323494688,-0.2077922077922078,-0.22225501770956316,-0.2012987012987013,-0.20602125147579692,-0.21841794569067297,-0.2154663518299882,-0.21310017783046828,-0.2148784825133373,-0.2009484291641968,-0.14909688013136288,-0.14935960591133005,-0.14752052545155994,-0.149688013136289,-0.14545155993431855,-0.14804597701149425,-0.14666666666666667,-0.14430147058823528,-0.14643513655462184,-0.14860162815126052,0.4391476304679381,0.43700898577372965,0.40969952233315643,0.44124525975401435,0.4217555938286811,0.43617152897558764,0.40834256832954224,0.4145239413190112,0.4029097665866644,0.410510375381043,0.5491547414194994,0.5498449764212325,0.5520283789965209,0.5539087947543954,0.5581872433414439,0.5503145493188597,0.5629912918456028,0.564695226925776,0.5634251130055711,0.551503784234394
baseline_dependant_binary_relevance,enron,14.73803186416626,13.801033020019531,13.666032552719116,13.267032146453857,13.118998527526855,14.068000078201294,14.23999834060669,15.282999277114868,12.503999710083008,12.456997871398926,3.598512887954712,4.151512861251831,4.128514766693115,4.323514223098755,5.0740015506744385,5.194998025894165,5.091003179550171,4.50499963760376,3.2800230979919434,3.1109986305236816,0.05847953216374269,0.017543859649122806,0.011764705882352941,0.029411764705882353,0.047058823529411764,0.03529411764705882,0.09411764705882353,0.03529411764705882,0.06470588235294118,0.0058823529411764705,0.09862834748530372,0.15676028739386022,0.1612271540469974,0.15078328981723238,0.14947780678851175,0.13838120104438642,0.14360313315926893,0.14360313315926893,0.15013054830287206,0.14947780678851175,-0.0385082202361249,-0.0716098422156019,-0.06792452830188679,-0.06648168701442841,-0.0637069922308546,-0.06259711431742508,-0.06381798002219756,-0.06992230854605994,-0.06270810210876804,-0.07203107658157602,-0.047915408599632746,-0.045191821845384075,-0.04449726587516627,-0.044731267550125624,-0.04501453273560274,-0.04559337898418641,-0.045519483718409776,-0.04640622690772944,-0.04604906645647569,-0.045137691511897136,0.05231419692770879,0.04750328202961242,0.050155309267800395,0.08513141781444394,0.08629899152274349,0.0639248505316394,0.09909125436808923,0.06450107035541702,0.09083294158270398,0.03669814178751577,0.19905363198253775,0.17470336169199582,0.19136711087002345,0.18945376069284625,0.1910697628433931,0.19720792415077013,0.18306157180720511,0.17576378266340772,0.18823268948574653,0.18803281834291388
baseline_classifier_chain,birds,0.8789992332458496,0.929997444152832,0.8809986114501953,1.0419988632202148,0.985999345779419,0.9660067558288574,1.0130321979522705,1.1090290546417236,1.1169986724853516,0.9779996871948242,0.4170002937316894,0.3640024662017822,0.4090006351470947,0.3920001983642578,0.351032018661499,0.3929958343505859,0.4019994735717773,0.3350005149841308,0.2739992141723633,0.3590006828308105,0.4923076923076923,0.4307692307692308,0.4153846153846154,0.4,0.5692307692307692,0.625,0.515625,0.515625,0.484375,0.484375,0.5672413793103448,0.593103448275862,0.5793103448275863,0.5896551724137931,0.5775862068965517,0.5611015490533563,0.5714285714285714,0.5783132530120482,0.5731497418244407,0.5851979345955249,-0.0574898785425101,-0.0574898785425101,-0.0599190283400809,-0.0591093117408906,-0.0404858299595141,-0.0411184210526315,-0.046875,-0.0460526315789473,-0.0559210526315789,-0.0633223684210526,-0.0391107078039927,-0.0354809437386569,-0.0379310344827586,-0.0363883847549909,-0.0378402903811252,-0.0388622157804148,-0.0394963311894193,-0.0364163420599692,-0.0383186882869825,-0.036144578313253,0.2212643678160919,0.3912396169362113,0.2683964813995774,0.2866693248272196,0.3735918744228994,0.2231829573934837,0.19765713302865,0.2572080654123998,0.2575668941440349,0.2248710010319917,0.4880515389546245,0.4921429605982785,0.4830108423609429,0.5014962967260507,0.4858588494073177,0.4863592994900035,0.4758483631319459,0.5073080760540591,0.480885863519826,0.5055390698364431
stacking_with_f_tests-alpha=0.25,birds,0.7540342807769775,0.7430002689361572,0.6260013580322266,0.654996395111084,0.8209991455078125,0.8749992847442627,0.8239994049072266,0.8859994411468506,0.9190030097961426,0.975001335144043,2.0969972610473637,2.488999128341675,1.5170307159423828,1.6200318336486816,1.9110026359558103,1.7769999504089355,1.768999099731445,1.7020001411437988,1.8389973640441892,1.622999668121338,0.5230769230769231,0.4615384615384615,0.4615384615384615,0.4307692307692308,0.5846153846153846,0.625,0.53125,0.515625,0.515625,0.46875,0.5844827586206897,0.6051724137931035,0.6,0.5862068965517241,0.5827586206896552,0.5679862306368331,0.5886402753872634,0.5920826161790017,0.5886402753872634,0.5989672977624785,-0.0477732793522267,-0.0534412955465587,-0.0550607287449392,-0.0477732793522267,-0.037246963562753,-0.0345394736842105,-0.0419407894736842,-0.0411184210526315,-0.0452302631578947,-0.0567434210526315,-0.0342105263157894,-0.0312159709618874,-0.0326678765880217,-0.0347549909255898,-0.0334845735027223,-0.0340610562550955,-0.0335175287616631,-0.0323398858592263,-0.033245765014947,-0.0315245946190778,0.2365594931384405,0.3721335767775395,0.1999791144527986,0.2950562681212836,0.4359722836503023,0.2225563909774436,0.2056980687011646,0.25049274770637,0.3200105526975332,0.2787721050878945,0.4936978690135482,0.5062780594048732,0.5175647345958335,0.4938128269804074,0.4847745109739037,0.5094054581126057,0.5026634563764228,0.5107111682039149,0.4877133300043581,0.5137139518782821
stacking_with_f_tests-alpha=0.50,birds,0.8599987030029297,0.8419981002807617,0.8699994087219238,0.9620001316070556,0.7850027084350586,0.7650020122528076,0.7979996204376221,0.8170015811920166,0.7130007743835449,0.6260020732879639,1.645561456680298,1.688563108444214,1.6515634059906006,1.990565538406372,1.8219985961914065,1.8069980144500728,1.7499995231628418,1.72400164604187,1.2569990158081057,1.2700011730194092,0.5538461538461539,0.4153846153846154,0.4461538461538462,0.4461538461538462,0.5538461538461539,0.59375,0.53125,0.515625,0.515625,0.453125,0.5758620689655173,0.5913793103448276,0.5827586206896552,0.5741379310344827,0.5793103448275863,0.5559380378657487,0.5731497418244407,0.5851979345955249,0.5851979345955249,0.5851979345955249,-0.0469635627530364,-0.0582995951417004,-0.0550607287449392,-0.0518218623481781,-0.0396761133603238,-0.0353618421052631,-0.0444078947368421,-0.0444078947368421,-0.0435855263157894,-0.0592105263157894,-0.0352994555353902,-0.0333938294010889,-0.0351179673321234,-0.0365698729582577,-0.03502722323049,-0.0359634024821088,-0.0360539903976809,-0.0342422320862396,-0.0336081166772352,-0.0336081166772352,0.2788622196516933,0.3169957321660108,0.237406015037594,0.2801837928153718,0.388095238095238,0.1984962406015037,0.2323897980244729,0.2433198380566801,0.3675020885547201,0.1801061357848061,0.4668274914560363,0.4648865369450613,0.4762225253427725,0.4610121769549433,0.4629526153704545,0.4629152714124326,0.4605491270390416,0.4724733911470583,0.4861384001104334,0.4806787598397042
stacking_with_f_tests-alpha=0.75,birds,0.6329960823059082,0.6499998569488525,0.642998456954956,0.5799999237060547,0.8729987144470215,0.7729995250701904,0.8060028553009033,0.7539999485015869,0.504002571105957,0.5449995994567871,1.2470014095306396,1.2109973430633545,1.2640001773834229,1.2239975929260254,1.30299973487854,1.2109999656677246,1.360999584197998,1.2059974670410156,1.0789992809295654,1.0700006484985352,0.5384615384615384,0.4307692307692308,0.4769230769230769,0.4,0.5384615384615384,0.609375,0.5,0.53125,0.5,0.453125,0.5672413793103448,0.5775862068965517,0.5724137931034483,0.5758620689655173,0.5879310344827586,0.540447504302926,0.5748709122203098,0.5731497418244407,0.5834767641996558,0.5800344234079173,-0.0461538461538461,-0.0599190283400809,-0.0477732793522267,-0.0526315789473684,-0.0412955465587044,-0.0345394736842105,-0.0444078947368421,-0.0444078947368421,-0.0460526315789473,-0.0575657894736842,-0.0366606170598911,-0.0343920145190562,-0.0359346642468239,-0.0362068965517241,-0.0351179673321234,-0.0368692816378295,-0.0356010508198206,-0.0356010508198206,-0.0340610562550955,-0.0359634024821088,0.2497451963241437,0.3262706677567358,0.2850162687420305,0.2461185643848182,0.3544919992288413,0.1973266499582288,0.2036303995282323,0.2319662793347003,0.3621701312103789,0.1801143129316504,0.4494015982039475,0.4501818869342445,0.4671292467355981,0.4574705254813943,0.4556777949727542,0.4510412376971642,0.4675828936334172,0.4631265276352771,0.4659486151991441,0.4421418219165252
classifier_chain_with_f_test_ordering-ascending_chain=False,birds,1.2599995136260986,1.63800048828125,1.760998010635376,1.8339996337890625,1.7930002212524414,1.8030004501342771,1.885000705718994,1.684999942779541,2.112999439239502,1.90799880027771,0.4309976100921631,0.3160006999969482,0.297999620437622,0.374002456665039,0.3570015430450439,0.2749998569488525,0.2490019798278808,0.2300007343292236,0.309000015258789,0.339000940322876,0.5230769230769231,0.4307692307692308,0.4307692307692308,0.4307692307692308,0.5692307692307692,0.609375,0.515625,0.546875,0.5,0.484375,0.5724137931034483,0.5948275862068966,0.5862068965517241,0.5862068965517241,0.603448275862069,0.5507745266781411,0.5920826161790017,0.576592082616179,0.6058519793459552,0.5972461273666093,-0.0510121457489878,-0.0599190283400809,-0.0534412955465587,-0.0526315789473684,-0.0396761133603238,-0.0402960526315789,-0.0419407894736842,-0.0452302631578947,-0.0501644736842105,-0.0559210526315789,-0.0382032667876588,-0.0324863883847549,-0.0369328493647912,-0.0367513611615245,-0.0326678765880217,-0.0382281003714104,-0.0346045837485279,-0.0368692816378295,-0.0340610562550955,-0.0337892925083793,0.2643959068107674,0.3245967482809588,0.2419815523463389,0.2686009896536212,0.3987275882012724,0.2134237107921318,0.2202248044353307,0.3132446500867553,0.2909925743150445,0.2412280701754386,0.4444666793913446,0.4947482929537077,0.4707268347605814,0.4534684003007053,0.504650597693937,0.4623354480682974,0.4941232189550115,0.4701930839713749,0.493464982970442,0.5037114055984432
classifier_chain_with_f_test_ordering-ascending_chain=True,birds,1.7349982261657717,2.4389967918396,2.0329980850219727,2.4629998207092285,2.1620004177093506,2.369001626968384,2.5439987182617188,2.034999132156372,1.770000457763672,1.602999210357666,0.523998498916626,0.3040006160736084,0.5139992237091064,0.3650026321411133,0.4010009765625,0.4730007648468017,0.3980007171630859,0.3160016536712646,0.2559995651245117,0.2360000610351562,0.5076923076923077,0.4461538461538462,0.4461538461538462,0.4,0.5384615384615384,0.625,0.515625,0.546875,0.5,0.453125,0.5655172413793104,0.5793103448275863,0.5896551724137931,0.5793103448275863,0.5689655172413793,0.540447504302926,0.5800344234079173,0.5748709122203098,0.5834767641996558,0.5869191049913941,-0.0542510121457489,-0.0550607287449392,-0.0582995951417004,-0.0550607287449392,-0.0421052631578947,-0.037828947368421,-0.0460526315789473,-0.0444078947368421,-0.0526315789473684,-0.0600328947368421,-0.0379310344827586,-0.0357531760435571,-0.0359346642468239,-0.0355716878402903,-0.0373865698729582,-0.0393151553582752,-0.0363257541443971,-0.0384998641181266,-0.0355104629042485,-0.0373222212156898,0.3190219137587558,0.3757234533256739,0.2117794486215538,0.2927318295739348,0.3306390977443609,0.2382623224728488,0.2087719298245614,0.3018910913647756,0.23011670041978,0.2341430499325236,0.4815401688561814,0.4818840237509023,0.4855656229812147,0.4706645291160219,0.4588351423613452,0.4868502233166031,0.491916884790271,0.4666126907864014,0.4651808445993148,0.4705240680758872
classifier_chain_with_lop-num_generations=10,birds,11.15703058242798,11.098032236099243,10.986034393310549,10.876034498214722,10.141998529434204,10.09800100326538,10.137034893035889,10.016033411026,9.004513502120972,9.043513059616089,0.2679982185363769,0.3090002536773681,0.2609982490539551,0.2729980945587158,0.2980325222015381,0.3080317974090576,0.345996618270874,0.3360006809234619,0.5220000743865967,0.5489981174468994,0.5384615384615384,0.4615384615384615,0.4307692307692308,0.3846153846153846,0.5538461538461539,0.609375,0.5,0.546875,0.46875,0.484375,0.5568965517241379,0.593103448275862,0.5775862068965517,0.5913793103448276,0.5793103448275863,0.5507745266781411,0.5679862306368331,0.5834767641996558,0.5903614457831325,0.5851979345955249,-0.0493927125506072,-0.0550607287449392,-0.0615384615384615,-0.0615384615384615,-0.0404858299595141,-0.0361842105263157,-0.0452302631578947,-0.0394736842105263,-0.0493421052631578,-0.0657894736842105,-0.0393829401088929,-0.0346642468239564,-0.0389292196007259,-0.037568058076225,-0.0364791288566243,-0.0379563366246942,-0.0388622157804148,-0.0356010508198206,-0.0366881058066853,-0.0373222212156898,0.2706005209101184,0.3698067006596952,0.1804093567251462,0.2751708963177532,0.4166666666666666,0.2651780967570441,0.2271559465465282,0.2972720262193946,0.2610693400167084,0.2306523577991722,0.4546235679672241,0.4866063928764499,0.4765634766431252,0.4807931210904909,0.4617753583009194,0.4724670176446143,0.4774518122152332,0.4879180091759659,0.4878953298117451,0.4750623786308243
classifier_chain_with_lop-num_generations=25,birds,22.785999059677124,22.48800039291382,23.00999975204468,22.91799807548523,20.839999437332157,20.862001180648804,21.12499713897705,21.184000730514526,17.248024225234985,16.88902235031128,0.346001386642456,0.4249978065490722,0.3199992179870605,0.3110017776489258,0.3670005798339844,0.3529984951019287,0.3140020370483398,0.3490004539489746,0.1770002841949463,0.1749987602233886,0.5230769230769231,0.4307692307692308,0.4307692307692308,0.3846153846153846,0.5846153846153846,0.609375,0.515625,0.546875,0.46875,0.484375,0.5672413793103448,0.5810344827586207,0.5982758620689655,0.5827586206896552,0.5706896551724138,0.5576592082616179,0.5748709122203098,0.576592082616179,0.5662650602409639,0.5851979345955249,-0.0550607287449392,-0.0680161943319838,-0.0566801619433198,-0.0663967611336032,-0.0388663967611336,-0.037828947368421,-0.0460526315789473,-0.0435855263157894,-0.0600328947368421,-0.0600328947368421,-0.0390199637023593,-0.0403811252268602,-0.0358439201451905,-0.0394736842105263,-0.0370235934664246,-0.0348763474952441,-0.0369598695534015,-0.037593984962406,-0.040583386176284,-0.0360539903976809,0.2510233918128655,0.3459392688494855,0.2091687552213868,0.2431911156189594,0.3907846539425486,0.2506417559049138,0.1954887218045113,0.3019402338287787,0.2648100514444004,0.2772765246449457,0.4721903054750533,0.4536478445629752,0.4827592811981905,0.4849589952122105,0.4765176830979516,0.4953061106620174,0.4835518641879466,0.4794948174348464,0.4657645967354843,0.4925300472902161
