model,dataset,fit_time-1:10,fit_time-2:10,fit_time-3:10,fit_time-4:10,fit_time-5:10,fit_time-6:10,fit_time-7:10,fit_time-8:10,fit_time-9:10,fit_time-10:10,score_time-1:10,score_time-2:10,score_time-3:10,score_time-4:10,score_time-5:10,score_time-6:10,score_time-7:10,score_time-8:10,score_time-9:10,score_time-10:10,test_accuracy-1:10,test_accuracy-2:10,test_accuracy-3:10,test_accuracy-4:10,test_accuracy-5:10,test_accuracy-6:10,test_accuracy-7:10,test_accuracy-8:10,test_accuracy-9:10,test_accuracy-10:10,train_accuracy-1:10,train_accuracy-2:10,train_accuracy-3:10,train_accuracy-4:10,train_accuracy-5:10,train_accuracy-6:10,train_accuracy-7:10,train_accuracy-8:10,train_accuracy-9:10,train_accuracy-10:10,test_hamming_loss-1:10,test_hamming_loss-2:10,test_hamming_loss-3:10,test_hamming_loss-4:10,test_hamming_loss-5:10,test_hamming_loss-6:10,test_hamming_loss-7:10,test_hamming_loss-8:10,test_hamming_loss-9:10,test_hamming_loss-10:10,train_hamming_loss-1:10,train_hamming_loss-2:10,train_hamming_loss-3:10,train_hamming_loss-4:10,train_hamming_loss-5:10,train_hamming_loss-6:10,train_hamming_loss-7:10,train_hamming_loss-8:10,train_hamming_loss-9:10,train_hamming_loss-10:10,test_f1-1:10,test_f1-2:10,test_f1-3:10,test_f1-4:10,test_f1-5:10,test_f1-6:10,test_f1-7:10,test_f1-8:10,test_f1-9:10,test_f1-10:10,train_f1-1:10,train_f1-2:10,train_f1-3:10,train_f1-4:10,train_f1-5:10,train_f1-6:10,train_f1-7:10,train_f1-8:10,train_f1-9:10,train_f1-10:10
baseline_binary_relevance_model,birds,6.952045679092407,6.855048418045044,7.071047306060791,6.948533773422241,6.54399847984314,6.616995334625244,6.666999578475952,6.547999620437622,5.655966758728027,5.575066089630127,0.22300291061401367,0.20999956130981445,0.21100139617919922,0.21300196647644043,0.21199941635131836,0.21400165557861328,0.2180037498474121,0.21200060844421387,0.20209097862243652,0.2078564167022705,0.5384615384615384,0.46153846153846156,0.5692307692307692,0.4461538461538462,0.5384615384615384,0.6875,0.5,0.546875,0.5625,0.484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.03724696356275304,-0.04939271255060729,-0.03967611336032389,-0.04291497975708502,-0.04129554655870445,-0.027960526315789474,-0.03618421052631579,-0.03536184210526316,-0.039473684210526314,-0.044407894736842105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15263157894736842,0.29107997265892,0.17585993970433328,0.23021014073645654,0.21534138376243642,0.15467836257309941,0.1701187357534107,0.20746209414940067,0.2139955151035484,0.2662635610004031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
baseline_binary_relevance_model,emotions,2.471998453140259,2.4829983711242676,2.4879961013793945,2.417999267578125,2.1979990005493164,2.2109968662261963,2.2290000915527344,2.2049970626831055,1.969785213470459,1.9677844047546387,0.06400084495544434,0.0670008659362793,0.062001705169677734,0.0650019645690918,0.06300139427185059,0.06400156021118164,0.0670006275177002,0.06400156021118164,0.060001373291015625,0.060001373291015625,0.36666666666666664,0.36666666666666664,0.26666666666666666,0.2711864406779661,0.288135593220339,0.3389830508474576,0.3050847457627119,0.2542372881355932,0.3389830508474576,0.2711864406779661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.17777777777777778,-0.1527777777777778,-0.19444444444444445,-0.1977401129943503,-0.2033898305084746,-0.17231638418079095,-0.2033898305084746,-0.192090395480226,-0.15819209039548024,-0.21468926553672316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6421286463303271,0.6149248630269718,0.5760229878370975,0.5833126584527792,0.6080823794072433,0.6363754602885038,0.6682652872308045,0.6534468074632008,0.6866011807330622,0.6444249284413218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
baseline_binary_relevance_model,scene,21.786160945892334,22.693158864974976,21.58316397666931,21.741159915924072,22.730021953582764,23.008023977279663,24.62402319908142,24.58853793144226,23.282737016677856,22.49873638153076,0.1620008945465088,0.18599963188171387,0.1519937515258789,0.1529989242553711,0.12600040435791016,0.13000130653381348,0.2800016403198242,0.5410003662109375,0.16199922561645508,0.13900184631347656,0.3360995850622407,0.7385892116182573,0.6804979253112033,0.3360995850622407,0.14107883817427386,0.44813278008298757,0.7178423236514523,0.625,0.31666666666666665,0.125,0.9990766389658357,0.9990766389658357,0.9995383194829178,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9995385325334564,1.0,0.9990770650669127,-0.13900414937759337,-0.05186721991701245,-0.0636237897648686,-0.14315352697095435,-0.17496542185338865,-0.11687413554633472,-0.05325034578146611,-0.07361111111111111,-0.14166666666666666,-0.17569444444444443,-0.0001538935056940597,-0.0001538935056940597,-7.694675284702985e-05,-0.0001538935056940597,-0.0001538935056940597,-0.0001538935056940597,-0.0001538935056940597,-7.691124442393478e-05,-0.0,-0.00015382248884786957,0.2882922498864528,0.39110249083430443,0.316711982306504,0.21012390567181113,0.08340272884504518,0.33977455716586147,0.38507277927178046,0.3272125124652286,0.18372513562386983,0.2021305089195503,0.9996451646177361,0.9996469322106147,0.9997208263539922,0.9995305377614224,0.9996393710538013,0.9996455328729,0.9996446144309735,0.9998373983739838,1.0,0.9996335566034902
baseline_binary_relevance_model,yeast,65.31907248497009,67.17307090759277,65.0560691356659,65.10607123374939,61.14651131629944,60.26051068305969,61.07051372528076,62.307512044906616,56.75771737098694,56.0542676448822,0.34800076484680176,0.41700005531311035,0.2480013370513916,0.2440018653869629,0.5620012283325195,0.24400115013122559,0.4500007629394531,0.24900078773498535,0.29627299308776855,0.3102579116821289,0.1859504132231405,0.19008264462809918,0.1487603305785124,0.2024793388429752,0.17768595041322313,0.1446280991735537,0.15702479338842976,0.15767634854771784,0.17012448132780084,0.16182572614107885,0.9995402298850574,0.9995402298850574,0.9995402298850574,0.9995402298850574,0.9995402298850574,0.9995402298850574,0.9995402298850574,1.0,1.0,0.9995404411764706,-0.19185360094451004,-0.1962809917355372,-0.1921487603305785,-0.18388429752066116,-0.18004722550177096,-0.1912632821723731,-0.1886068476977568,-0.1967990515708358,-0.1908713692946058,-0.18464730290456433,-3.284072249589491e-05,-3.284072249589491e-05,-3.284072249589491e-05,-3.284072249589491e-05,-3.284072249589491e-05,-3.284072249589491e-05,-3.284072249589491e-05,-0.0,-0.0,-3.282563025210084e-05,0.3777730076005473,0.3389379504373541,0.3409580649948812,0.37012804156790385,0.37121143928766515,0.36793914978282377,0.3848632934874702,0.36623931519100317,0.36356440575660426,0.3581815147217668,0.9997703261368855,0.9997658079625292,0.9997703261368855,0.9997828918801563,0.9997828918801563,0.9997842037116962,0.9997774810858923,1.0,1.0,0.9997774810858923
baseline_binary_relevance_model,enron,45.17591047286987,43.08891224861145,43.07391309738159,41.449912786483765,33.27608323097229,34.24508762359619,34.84508919715881,35.98008990287781,31.514127254486084,33.287161350250244,1.0610003471374512,1.4120020866394043,1.2189984321594238,1.3960001468658447,1.3839988708496094,0.8520002365112305,1.3720002174377441,1.0159995555877686,0.7610020637512207,0.6630008220672607,0.24561403508771928,0.03508771929824561,0.023529411764705882,0.047058823529411764,0.06470588235294118,0.052941176470588235,0.10588235294117647,0.03529411764705882,0.047058823529411764,0.01764705882352941,0.8909209666884389,0.8928804702808621,0.8922976501305483,0.8962140992167101,0.9066579634464752,0.9040469973890339,0.9040469973890339,0.9046997389033943,0.9321148825065274,0.8890339425587467,-0.024495200264812975,-0.05108683658832616,-0.05127635960044395,-0.04983351831298557,-0.04972253052164262,-0.04683684794672586,-0.0462819089900111,-0.05394006659267481,-0.05394006659267481,-0.0486126526082131,-0.004362668375583845,-0.0042887248437942895,-0.004322873047933396,-0.004199714271638997,-0.0037317109217202818,-0.0037070791664614022,-0.0039164490861618795,-0.0037686585546086015,-0.0025863343021823733,-0.004248977782156756,0.0790122892777194,0.08078527848115895,0.08195230178331728,0.11039500092440876,0.11512563195773194,0.09590492857466137,0.0990602445135731,0.0867619513344584,0.09846485893509903,0.08218767624790252,0.9351612729321367,0.9309286230971807,0.9374054862423508,0.9376385892737901,0.9419701047589896,0.9485838239427441,0.9408719929478939,0.9428085873000576,0.9470202359611791,0.9247503379970513
baseline_binary_relevance_model,genbase,10.009548425674438,10.276550531387329,10.178548097610474,10.205549955368042,10.451998472213745,10.40199899673462,10.17199969291687,10.480002403259277,11.344518423080444,11.278516054153442,0.596001386642456,0.5779976844787598,0.5760009288787842,0.5930008888244629,0.5839993953704834,0.5699996948242188,0.562999963760376,0.5759990215301514,0.7530336380004883,0.8180365562438965,0.9701492537313433,1.0,0.9848484848484849,0.9545454545454546,0.9848484848484849,0.9696969696969697,0.9696969696969697,1.0,0.9393939393939394,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.001105583195135434,-0.0,-0.0005611672278338945,-0.0016835016835016834,-0.0005611672278338945,-0.001122334455667789,-0.0016835016835016834,-0.0,-0.0028058361391694723,-0.002244668911335578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6222222222222222,0.2222222222222222,0.588477366255144,0.6154497354497356,0.5925925925925926,0.5185185185185185,0.6666666666666666,0.5185185185185185,0.5774250440917108,0.5892255892255892,1.0,1.0,1.0,1.0,1.0,1.0,0.9259259259259259,1.0,0.9259259259259259,0.9629629629629629
baseline_binary_relevance_model,medical,17.035513162612915,17.20551085472107,17.56451392173767,17.13451313972473,9.648998975753784,9.89400053024292,9.958997964859009,9.803999423980713,12.179295539855957,12.130296230316162,0.9720001220703125,0.8270025253295898,0.8489997386932373,0.8829994201660156,0.5340006351470947,0.5199997425079346,0.5400023460388184,0.5160007476806641,0.6000003814697266,0.6900002956390381,0.5714285714285714,0.5714285714285714,0.5612244897959183,0.5,0.5,0.46938775510204084,0.5612244897959183,0.5204081632653061,0.5979381443298969,0.5773195876288659,0.9977272727272727,0.9977272727272727,0.9965909090909091,0.9965909090909091,0.9965909090909091,0.9965909090909091,0.9988636363636364,0.9977272727272727,0.9977298524404086,0.9988649262202043,-0.010430839002267574,-0.011791383219954649,-0.012018140589569161,-0.013832199546485261,-0.014512471655328799,-0.015873015873015872,-0.012018140589569161,-0.014058956916099773,-0.010767468499427262,-0.012829324169530355,-7.575757575757576e-05,-5.0505050505050505e-05,-0.00010101010101010101,-0.00010101010101010101,-0.00010101010101010101,-0.00010101010101010101,-2.5252525252525253e-05,-7.575757575757576e-05,-7.567158531971244e-05,-5.0447723546474966e-05,0.24175602350266118,0.22043410752409914,0.24666011390649073,0.20090761090761092,0.21094480568164778,0.20911354440766208,0.2030078515299821,0.22575785869903522,0.19278458279980348,0.23461920795254132,0.9948762859107687,0.9732468655425854,0.9725371651686425,0.9947551043967786,0.9917943450356028,0.9280598069614088,0.9776899429073342,0.9770314493874833,0.977028406551481,0.9548814253039606
baseline_stacked_generalization,birds,21.047000408172607,20.62399649620056,20.970999002456665,20.578999757766724,16.598995685577393,16.574998140335083,16.539999961853027,16.59699821472168,12.485543012619019,12.42552638053894,0.6929993629455566,0.7880022525787354,0.7360005378723145,0.6790013313293457,0.5010004043579102,0.49100160598754883,0.5370008945465088,0.5440025329589844,0.4589414596557617,0.46295619010925293,0.5384615384615384,0.46153846153846156,0.5692307692307692,0.4461538461538462,0.5384615384615384,0.6875,0.5,0.546875,0.5625,0.484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.03724696356275304,-0.04939271255060729,-0.03967611336032389,-0.04291497975708502,-0.04129554655870445,-0.027960526315789474,-0.03618421052631579,-0.03536184210526316,-0.039473684210526314,-0.044407894736842105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15263157894736842,0.29107997265892,0.17585993970433328,0.23021014073645654,0.21534138376243642,0.15467836257309941,0.1701187357534107,0.20746209414940067,0.2139955151035484,0.2662635610004031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
baseline_stacked_generalization,emotions,4.749998331069946,4.753996849060059,4.7499988079071045,4.798000812530518,5.715999603271484,5.583999156951904,5.652997255325317,5.6340014934539795,4.813456773757935,4.805022239685059,0.14700031280517578,0.1620030403137207,0.14600205421447754,0.15600061416625977,0.16900014877319336,0.15400195121765137,0.16500306129455566,0.1920003890991211,0.13903260231018066,0.1426846981048584,0.36666666666666664,0.36666666666666664,0.26666666666666666,0.2711864406779661,0.288135593220339,0.3389830508474576,0.3050847457627119,0.2542372881355932,0.3389830508474576,0.2711864406779661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.17777777777777778,-0.1527777777777778,-0.19444444444444445,-0.1977401129943503,-0.2033898305084746,-0.17231638418079095,-0.2033898305084746,-0.192090395480226,-0.15819209039548024,-0.21468926553672316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6421286463303271,0.6149248630269718,0.5760229878370975,0.5833126584527792,0.6080823794072433,0.6363754602885038,0.6682652872308045,0.6534468074632008,0.6866011807330622,0.6444249284413218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
baseline_stacked_generalization,scene,61.521119117736816,62.038119316101074,61.04711937904358,61.29312014579773,49.790512561798096,50.592512369155884,51.33251476287842,51.08551621437073,37.56919026374817,36.827359199523926,0.27100324630737305,0.28100109100341797,0.2910013198852539,0.267000675201416,0.36899900436401367,0.3840012550354004,0.4289994239807129,0.41299962997436523,0.27071118354797363,0.29626035690307617,0.3360995850622407,0.7385892116182573,0.6804979253112033,0.34024896265560167,0.14107883817427386,0.44813278008298757,0.7178423236514523,0.6291666666666667,0.31666666666666665,0.125,0.9990766389658357,0.9990766389658357,0.9995383194829178,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9995385325334564,1.0,0.9990770650669127,-0.13900414937759337,-0.05186721991701245,-0.0636237897648686,-0.14246196403872752,-0.17496542185338865,-0.11687413554633472,-0.05325034578146611,-0.07291666666666667,-0.14166666666666666,-0.17569444444444443,-0.0001538935056940597,-0.0001538935056940597,-7.694675284702985e-05,-0.0001538935056940597,-0.0001538935056940597,-0.0001538935056940597,-0.0001538935056940597,-7.691124442393478e-05,-0.0,-0.00015382248884786957,0.2882922498864528,0.39110249083430443,0.316711982306504,0.21012390567181113,0.08340272884504518,0.33977455716586147,0.38507277927178046,0.3278688178846356,0.18372513562386983,0.2021305089195503,0.9996451646177361,0.9996469322106147,0.9997208263539922,0.9995311148630678,0.9996393710538013,0.9996455328729,0.9996446144309735,0.9998373983739838,1.0,0.9996338994702333
